lid,zd,vdatum,lat,lon,elev
LKAN1,,,41.983611111111,103.59666666667,4190
LLAN1,,,41.9625,103.93555555556,4190
LLRW4,7132,NGVD 1929,41.326667,105.6075,7132
LMBW4,,,41.961111,106.317222,6570
LMDW4,6971,,42.331111111111,106.68888888889,6971
LMTN1,,,41.918333,103.567222,4140
LPAW4,,,42.681111111111,105.63,5600
LPBW4,,,42.731388888889,105.61638888889,5350
LSBW4,6250,,41.039167,107.660833,6250
LSDW4,6340,NGVD 1929,41.028333,107.548611,6340
LSSW4,,,41.012778,107.478056,6410
MBRW4,7990,NGVD 1929,41.547778,106.409722,7990
MCYW4,,,41.068055555556,107.63083333333,6270
MGCN1,,,41.930555555556,103.99027777778,4025
MICN1,3945,NGVD 1929,41.926944,103.813611,3945
MIKW4,6050,,41.131111111111,104.82805555556,6050
MIMW4,6050,,41.131111111111,104.82805555556,6050
MNTN1,3807,NGVD 1929,41.788889,103.518889,3815
MRIN1,,,41.948611111111,103.515,4185
MRON1,,,41.916111111111,103.49194444444,4080
MUCW4,,,41.478333333333,107.6025,6835
NABN1,4025,,42.45971,103.17117,4025
NBBN1,32965,,42.45654,103.06935,3965
NBCW4,8020,,41.370277777778,106.52,8020
NMCN1,,,41.79242,103.51928,3812
NMMN1,,,41.771944444444,103.41916666667,3790
NPCN1,,,41.790833333333,103.20666666667,3970
NPMN1,3980,,41.93662,103.92959,3980
NRAN1,4420,,42.42353,103.79258,4420
NRRN1,4585,,42.575548,103.935319,4585
NRSN1,4695,,42.65252,104.05167,4695
NSRW4,,,41.211666666667,107.1,10210
8934C,,,29.4287,98.6988,0
ORIW4,4660,NGVD 1929,42.6525,105.158611,4660
PMKN1,3645,,41.626944444444,103.03611111111,3645
PRCW4,,,41.690833333333,106.08694444444,7085
PSKW4,,,41.587222222222,106.60916666667,7230
RAWW4,,,42.125555555556,104.32666666667,4160
RWBN1,,,41.714166666667,-103.25,3730
SBHW4,,,41.343888888889,106.52583333333,8115
SBRN1,3863.32,,41.85,103.675556,3863.3
SCLW4,,,41.115555555556,107.37222222222,6776
SCMN1,,,41.964444444444,-103.93333333333,4010
SCSW4,,,41.024722222222,107.445,6480
SETW4,,,42.155833,107.111667,6370
SGRW4,,,41.566944444444,107.03916666667,6760
SHCN1,,,41.969444444444,103.96138888889,4020
SINW4,6400.75,NGVD 1929,41.872222,107.056944,6400.8
SKLW4,7213,,41.304444,105.561944,7213
SMCW4,5040,,41.911111,105.126667,5040
SMTW4,7610,,41.295,106.034167,7610
SRAW4,6772.69,NGVD 1929,41.455,106.805556,6772.7
SSKW4,,,41.2675,106.94805555556,7860
SSRW4,,,41.205,107.03333333333,9460
SYMW4,,,41.844444444444,105.22138888889,0
TBSN1,,,41.933333333333,103.75055555556,4000
TSSN1,,,41.916111111111,-103.7,3955
TUPW4,,,41.441666666667,106.38611111111,9520
WCRN1,,,41.9575,103.53222222222,4125
WCSN1,,,41.851944444444,-103.61666666667,3875
WHLW4,4280,NGVD 1929,42.241111111111,104.6275,4280
WHTW4,,,41.922777777778,105.42611111111,6535
WLRW4,,,42.000277777778,105.04472222222,4930
WNCN1,,,41.958055555556,103.50111111111,4235
WODW4,7388.99,NGVD 1929,41.138333,105.979722,7389
WOPW4,,,41.138611111111,105.98,7390
WRCN1,3665,,42.686666666667,103.41777777778,3665
WROW4,,,41.837222222222,105.64388888889,6950
WRSW4,,,41.762222222222,105.68861111111,0
WSPN1,,,41.986111111111,103.81166666667,4020
WTRW4,,,41.838056,105.638611,6968
WTSW4,,,41.854166666667,105.66444444444,6975
AERK1,2068.19,NGVD29,38.464722,99.622222,2095
AMAK1,,NGVD29,37.897222222222,101.44138888889,3120
ARNK1,2196.13,NGVD29,38.8075,100.022222,0
BBCK1,1714.68,,37.03,99.469444444444,1705
BETK1,2098.21,NGVD29,38.162778,99.642778,0
BTMK1,1704.57,NGVD29,37.0265,99.4823,1704.6
BTTK1,2102.55,NGVD29,38.206667,99.643333,2102.6
BZNK1,0,,38.4988888888889,99.7761111111111,2200
CLGK1,3343.14,NGVD29,38.038333333333,102.03861111111,3370
COLK1,,,37.2711111111111,99.3272222222222,2110
COOK1,3330.84,NGVD29,38.0275,102.011389,3339
DDCK1,2468.71,NGVD29,37.744444,100.032778,2469
DRFK1,2920,NGVD29,37.969722,101.128333,2920
EHTK1,3376.89,NGVD29,37.121389,101.8975,3390
ELLK1,2101.39,1929 NGVD,38.936944,99.563611,2120
ELSK1,,,38.798056,99.723056,2130
ENWK1,2163.79,NGVD29,37.0325,100.211111,2166
FRGO2,2320.05,1929 NGVD,37.011111,100.491389,2320.1
FRMK1,,NGVD29,37.9980555555556,101.060277777778,2910
GCKK1,2815.43,NGVD29,37.955833,100.876944,2820
HAYK1,1977.21,NGVD29,38.8780555555556,99.3430555555556,1990
HSNK1,,,38.118333,99.732778,2150
HTAK1,,NAVD88,38.049167,100.082222,2434
HTBK1,,,38.060278,100.153333,2384
HTRK1,,,38.06,100.153333,2394
HYSK1,1953.882,,38.852222,99.318056,0
JBCK1,3292.43994140625,1929 DATUM,37.6275,101.761111111111,3310
JTRK1,,,38.075556,99.916944,2287
KENK1,3118.79,NGVD29,37.93,101.548889,3118.8
KIOK1,1286.99,NGVD29,37.038611,98.470278,1302
KNSK1,2141.64,NGVD29,37.925833,99.375278,2167
LRDK1,1943.33,NGVD29,38.203611,99.001944,1960
ATDM5,,,46.5916666666667,93.6869444444444,0
LREK1,,,38.171388888889,99.105,1975
MACK1,1963.46,NGVD29,37.871389,98.875833,1972
MUNK1,1915,NGVD29,38.8127777777778,99.2502777777778,1933
NEKK1,0,,38.4161111111111,99.4777777777778,2150
NESK1,2210,NGVD29,38.4475,99.9105555555556,2250
OGAK1,,,38.910833333333,99.742777777778,2253
OTIK1,0,,38.5111111111111,99.0736111111111,2000
PFRK1,1821.193,NGVD1929,38.714722,99.153333,1835
PTTK1,1820.83,NGVD29,37.637778,98.721111,1834
RCNK1,2004.27,NGVD88,38.477222,99.437778,2004.3
RIGK1,,,38.922778,99.650833,2180
ROZK1,2040.22,NGVD29,38.2075,99.405833,2070
SANK1,2032.73,NGVD29,38.189444,99.331111,2040
SCNK1,1909.27,NGVD29,38.711389,99.348333,1925.8
SCSK1,1885.38,NGVD29,38.713056,99.2925,1900
SOSK1,0,NGVD29,37.8763888888889,101.392777777778,3060
SYRK1,3209.32,NGVD29,37.966667,101.756389,3260
TRCK1,,,38.84021,100.05873,0
WAAK1,2217.46,NGVD29,39.106111,99.869444,2250.8
WKNK1,,,38.9825,99.889722222222,2340
YOCK1,1989.85,NGVD29,38.9025,99.373056,2028
ZENK1,1790,NGVD29,38.093333,98.545833,1785
AEFW3,660.15,,46.583055555556,-90.967777777778,650
AITM5,,1182.41,46.525833333333,93.6675,0
ATKM5,1182.41,NGVD 1929,46.540556,93.707222,1182
BADW3,,,46.2705555555556,90.7072222222222,0
BAPM5,,,47.337777777778,91.2,0
BIFM5,1144.71,1929,48.195833,93.806944,1144.7
BKNM5,,,46.781666666667,92.636666666667,1280
BOYM5,,,47.080833333333,94.098055555556,1301
BRAM5,1146.962,1929,46.377778,94.183056,1146
BRBM5,,NAVD88,47.270277777778,91.310555555556,864
BRLM5,,NAVD88,47.818611111111,90.051666666667,634
BRSW3,948.48,1988,46.537778,91.595278,948.5
BYCM5,,,48.123888888889,92.523055555556,1222
CCRM5,,,47.529722222222,91.997777777778,0
CHIM5,1305.7,1929,47.673611111111,92.9,1305.7
CLKM5,1180,1929,48.264722,92.565833,0
CQBM5,,,47.260555555556,91.845277777778,1500
CQRM5,,,46.896389,92.515,0
CRLM5,1200,1929,46.669166666667,94.110555555556,1200
DANW3,882.28,1988,46.076111,92.246667,883
DAYM5,,,47.252222222222,93.802777777778,1200
DKAM5,,,47.698333333333,91.868333333333,0
EFRM5,,NAVD88,48.656666666667,94.395833333333,1083
FDWM5,,NAVD88,46.928888888889,92.904444444444,1234
FEDM5,0,1912,47.245833333333,94.22,1200
FLDM5,1220.1,,47,92.916666666667,1260
FLSM5,,,47.834722222222,91.674166666667,0
FOBM5,,,47.3672222222222,92.5041666666667,1312
FTRM5,0,NGVD 1929,46.180556,94.365556,0
GDPM5,787.58,1929,48.012222,89.616111,730
GLKM5,,,46.411111111111,94.355555555556,1100
GLLM5,1100,1912,46.411944444444,94.35,0
GNDM5,1242.03,1929,47.232222,93.53,1242
GPOM5,1100,1929,48.5244444444444,93.0747222222222,0
GTBW3,848.98,,45.923611,92.638889,849
SCNM5,1101.23,,46.703333,92.418611,1101
HINM5,0,1929,46,92.8166666666667,0
HYLM5,,,47.541666666667,92.167777777778,0
ILRM5,0,1929,46.991944,92.225833,1372
JACM5,,,47.032222222222,93.193333333333,25
KAWM5,0,,47.922778,91.535,1450
KEEM5,,,47.7666666666667,91.7494444444444,1423
KNIM5,640,,46.946944,91.792222,640
KTLM5,,,46.484444444444,92.887777777778,0
LDNM5,,,47.8586111111111,92.87,1285
LEEM5,,,47.170555555556,94.286666666667,1200
LEOW3,1275,NGVD29,46.171388888889,91.329166666667,1275
LFKM5,1083.59,1927,48.395833,93.549167,1125
LIBM5,1204.06,,46.7897222222222,93.3286111111111,1204.1
LILM5,,,48.208888888889,93.496666666667,1166
LLCM5,0,,48.5,92.638888888889,0
LTLM5,,,47.976111111111,93.143611111111,1228
MCGM5,,,46.216666666667,93.240555555556,0
MISM5,,,46.571388888889,94.027777777778,0
MNUM5,1062.48,1929,48.634444,93.913056,0
MOQW3,0,1929,46.548888888889,91.061944444444,660
NETM5,,,48.110555555556,93.186944444444,0
NOKM5,,,46.200277777778,94.317777777778,1155
NTLM5,,,48.115833333333,93.099444444444,0
ODAW3,668.2,1929,46.486667,90.696111,668
PKGM5,1200,1929,47.250833333333,93.586388888889,1200
PLGM5,1151,,46.305,94.377222,1150
PLSM5,0,1929,46.734722222222,93.485,125
PNCM5,919,1929,45.841667,92.933333,0
POKM5,0,1929,47.166666666667,93.555555555556,1200
POPM5,,,47.640277777778,90.710833333333,0
PRAM5,,,47.2869444444444,93.4977777777778,0
PSDM5,,,46.709444444444,93.484444444444,0
RNYM5,,,48.592222222222,93.446666666667,1090
SANM5,931.5,,46.105556,92.863889,0
SAXW3,0,1929,46.536944444444,90.379722222222,977
SDYM5,1200,1929,46.788888888889,93.319444444444,1200
SKRM5,,,47.84,91.695277777778,1430
SKWM5,,,47.841944444444,91.798888888889,0
SOSW3,601.13,1988,46.633333,92.093889,616
SRMM5,,,47.822222222222,93.0175,1242
SUCM5,,,46.930555555556,91.858055555556,0
SYLM5,1151,1929,46.305,94.3772222222222,0
TACM5,1294.81,,47.388889,93.380556,1294.8
TGOW3,0,1929,45.9480555555556,91.8880555555556,0
TYLW3,,,46.3947222222222,90.59,0
WDRM5,,,48.156666666667,93.138888888889,0
WERW3,1256.78,,45.849167,91.078889,0
WFRM5,,,47.038888888889,92.743333333333,1258
WHFM5,0,1929,47.283333333333,92.183333333333,1492
WHRW3,,1988,46.497222,90.904167,660.1
WILM5,1270,NAD83,47.302222222222,93.901388888889,1270
WNBM5,,1912,47.428333333333,94.05,1200
WRBM5,,,47.1088888888889,93.2619444444444,0
WTLW3,0,1988,46.594444,90.963056,609.8
WTNM5,1296.8,1929,48.0825,91.6525,0
WTRW3,1256.78,1256.78,45.799166666667,90.994722222222,1257
ADFI4,,,41.615624,94.013211,887.8
AESI4,857.1,NGVD29,42.006653,93.595495,880.1
AGAI4,1104.07,NAVD88,42.951322,94.2335,1095.4
AGNI4,1098.74,NGVD29,43.08268,94.230608,1117.6
AKNI4,,,41.779472,93.60111,920.6
AKWI4,769.97,NGVD29,41.337216,93.486325,790.8
ALFI4,838.22,NAVD88,41.6584,93.5457,829.8
ALMI4,,,41.819712,93.629293,984.4
ALOI4,824.14,NGVD29,42.495542,92.334352,836.6
ALSI4,1141.34,NAVD88,42.5139,93.4697,1131.5
AMCI4,990.75,NAVD88,42.038027,93.698624,991.9
AMDI4,892.32,NAVD88,42.013553,93.610153,880.1
AMEI4,888.61,NGVD29,42.066513,93.620134,912.2
AMQI4,913.48,NAVD88,42.036626,93.645004,899.8
AMRI4,897.61,NAVD88,42.034248,93.593944,892.6
AMWI4,881,NGVD29,42.022544,93.63043,892.4
ANFI4,922.67,NAVD88,41.769758,93.589724,911
ANKI4,864.91,NGVD29,41.717377,93.570133,870.7
AONI4,973.72,NAVD88,42.053529,93.698584,960
APEI4,,,42.577661,92.847178,953.8
APWI4,,,42.585214,92.918055,979
ATCI4,1105.83,NGVD29,41.346101,95.076936,1120.6
ATNI4,821,NGVD29,41.656389,93.546944,831.1
BAYI4,1040,NGVD29,41.779083,94.492861,1069.2
BBGI4,1098.06,NAVD88,42.008386,93.819569,1095.5
BDFI4,1069.16,NGVD29,40.660543,94.716635,1092.8
BEAI4,986.22,NAVD88,41.995981,94.125602,980.6
BGCI4,992.91,NAVD88,42.192334,93.776244,991.4
BHLI4,1213.5,NGVD29,42.30415,95.041935,1221.4
BIGI4,0,NGVD29,41.755833,93.697222,830.6
BKSI4,1101.31,NAVD88,42.4362,93.3471,1098.5
BLII4,1164.91,NGVD29,42.543611,93.589444,1180
BMCI4,1041.37,NAVD88,42.129238,93.795597,1023.1
BMFI4,755.57,NGVD29,40.769466,92.418796,760.5
BNBI4,1070.96,NAVD88,42.055509,93.776217,1063.3
BNOI4,1040.42,NAVD88,42.066943,93.756972,1039.5
BODI4,901.15,NAVD88,42.042768,93.933207,868.6
BPCI4,969.03,NAVD88,42.121699,93.755448,964.3
BPRI4,1076.41,NAVD88,42.122995,93.833387,1070.8
BRAI4,1198.72,NAVD88,41.5117,94.9359,1180.1
BSBI4,1083.63,NAVD88,42.040508,93.776433,1084.3
BSCI4,986.48,NAVD88,42.180817,93.757788,983.5
BSFI4,1119,NAVD88,42.4527,93.3846,1107.2
BSOI4,1093.93,NAVD88,42.080947,93.796038,1085.3
BSQI4,939.44,NAVD88,42.123027,93.715057,929.6
BSSI4,682.15,NGVD29,41.219002,92.908533,707.6
BTCI4,986.22,NAVD88,42.18582,93.757049,985.6
BTDI4,,,43.102462,93.784664,1201.5
CDYI4,859.09,NAVD88,42.525179,92.441413,851.2
CEDI4,763,NGVD29,42.537568,92.443493,849.6
CFSI4,795.57,NAVD88,41.681462,93.246483,830.5
CFXI4,770,NGVD29,41.681378,93.246594,782.4
CHEI4,796.79,NGVD29,41.905905,92.394526,779.6
CHTI4,917.9,NGVD29,40.95189,93.259848,937.1
CLKI4,1222.24,NGVD29,43.134682,93.383817,1222.5
CLLI4,,,42.041652,94.878875,1240.1
CLRI4,935.3,NAVD88,42.788201,92.688598,919.9
CLSI4,948.75,NAVD88,42.840339,92.73205,930
CLTI4,,,42.079438,92.300186,839.4
CLVI4,850,NGVD29,41.611389,93.776389,856.9
CMAI4,1165.45,NAVD88,41.875301,94.669845,1123.1
CMOI4,1216.01,NAVD88,42.052492,94.823041,1204.3
CONI4,,,42.159465,92.90413,949.2
CSLI4,785.17,NAVD88,41.50804,93.484974,830.5
CSRI4,901.7,NGVD29,42.071111,93.673056,908
CWAI4,883.6,NAVD88,41.6128,93.7927,869.8
CWFI4,,,42.73191657,93.7074355,1162.9
CYCLN,857.1,NGVD29,32.006388888889,83.595555555556,880.1
DAKI4,1038.71,NGVD29,42.723582,94.193489,1053.6
DAWI4,952.76,NAVD88,41.853271,94.220369,931.2
DBOI4,1142.76,NGVD29,42.0227,95.36466,1159.7
DEBI4,1183.86,NGVD29,42.02132,95.29446,1203.8
DEDI4,1216.77,NAVD88,41.87696,94.769562,1202.7
DEMI4,780.7,NGVD29,41.58236,93.641811,789.7
DEPI4,,,41.591392,92.355184,806.2
DESI4,762.52,NGVD29,41.577767,93.605495,761.1
DFMI4,795.87,NGVD29,41.613878,93.545493,803.7
DLLI4,762.83,NGVD29,41.246639,93.290167,798.1
DLTI4,1164.78,NGVD29,42.0944,95.3115,1184.8
DMOI4,773.74,NGVD29,41.612291,93.619945,792.4
DMWI4,773.91,NGVD29,41.561899,93.703274,805.2
DNBI4,1130.87,NGVD29,42.00222,95.38546,1140.8
DOSI4,801.04,NGVD29,41.587507,93.703293,815.5
DSM,,UNK,41.53395,93.653114,967.8
DSOI4,729.23,NAVD88,40.84952,92.538281,720.1
DSXI4,,UNK,41.53395,93.653114,967.8
DUMI4,997.54,NAVD88,42.756143,93.025721,988.9
DVSI4,874.04,NGVD29,40.64028,93.80828,908.2
DYSI4,835,NGVD29,42.251528,92.298889,847.9
EBRI4,781.58,NGVD29,41.964162,92.313242,790
EDBI4,985.93,NAVD88,42.3609,93.1395,973.2
EDYI4,600,NGVD29,41.151024,92.635977,659.4
EFDI4,942.91,NAVD88,41.564102,94.233173,918.9
LAPI4,820.37,NAVD88,42.315598,92.193895,807.5
EFWI4,967.09,NGVD29,41.988039,94.376913,977.2
EMTI4,1196,NGVD29,43.126075,94.706092,1205.3
EQUI4,660.4,NAVD88,40.900895,92.333087,650.3
ESKI4,943.5,NGVD29,42.166111,93.577778,948.9
ESQI4,959.2,NGVD29,42.166389,93.753056,963.8
ESVI4,1247.55,NGVD29,43.399142,94.845971,1254.1
FDDI4,1017.98,NAVD88,42.543403,94.216311,999.2
FERI4,1161.94,NAVD88,43.263058,93.418067,1159.6
FLCI4,685.3,NAVD88,40.804359,92.2077,669.8
FLSI4,655.77,NAVD88,40.879966,92.332873,637
FLZI4,1042.28,NGVD29,42.529194,94.256694,1031.4
FMBI4,,NGVD29,41.70305556,93.58083333,957
FNHI4,867.54,NGVD29,42.629426,92.543522,880.3
FODI4,969.38,NGVD29,42.508303,94.203573,995.6
FORI4,1203.58,NAVD88,43.241974,93.624887,1203.8
FRAI4,911.55,NAVD88,42.12155,93.967917,893
GGCI4,955.81,NAVD88,42.096392,93.659041,951.5
GJTI4,,NGVD29,42.01806,94.29444,989.9
GLDI4,1068.04,NAVD88,42.724417,93.946694,1081.8
GRMI4,806.98,NGVD29,41.688322,93.7355,813
HAVI4,788.69,NGVD29,41.899439,92.474355,803.8
HBTI4,1053.54,NGVD29,42.719712,94.220213,1071.2
HRTI4,786.59,NGVD29,41.834997,92.386297,797.9
HTCI4,1094.65,NAVD88,42.3683,93.339,1088.3
HTII4,1021.98,NAVD88,42.314,93.232,1013.4
HUDI4,865.03,NGVD29,42.407764,92.463245,880.6
IDNI4,776.15,NGVD29,41.424542,93.587224,793.1
JANI4,868.26,NGVD29,42.648316,92.465186,880.7
JDAI4,942.87,NGVD29,41.574444,93.809167,948.3
JEWI4,,,42.314425,93.639938,1033.5
KBCI4,1017.81,NAVD88,41.921647,93.740467,1009.6
KECI4,721.79,NGVD29,41.300553,93.04548,729.8
KLGI4,831.66,NAVD88,41.687869,92.859233,810.3
KSYI4,936.38,NGVD29,42.703865,92.889085,948
LAKI4,1117.26,NAVD88,42.260551,94.782407,1108.5
LELI4,1216.93,NAVD88,43.342286,93.630953,1209.2
LKCI4,1055.88,NAVD88,42.169083,94.726028,1072.7
LRHI4,1209.45,NAVD88,41.4611,94.8872,1194.1
LTBI4,1043.7,NAVD88,41.965091,93.770412,1032.8
LTHI4,1026.44,NAVD88,41.950384,93.759062,1019.5
LTTI4,1066.11,NAVD88,41.994193,93.783069,1059.6
LWCI4,1030.51,NAVD88,42.002963,93.717909,1031.4
MADI4,,,41.863414,93.759955,949.9
MANI4,1137.96,NAVD88,43.284205,93.123806,1130.7
MASI4,,,43.213293,93.210759,1119.4
MBEI4,,,0,0,0
MBLI4,961.17,NGVD29,42.965249,92.871028,957
MBNI4,920.44,NAVD88,41.742571,94.055925,900
MCCI4,1146.39,NAVD88,43.133826,93.226035,1139.9
MCII4,1082.19,NAVD88,43.153329,93.171056,1068.8
MCKI4,1123.88,NAVD88,43.220065,93.299808,1107.9
MCPI4,915.72,NGVD29,42.092222,93.585556,932.8
MCRI4,1063.78,NAVD88,43.121176,93.1227,1053.6
MCWI4,1069.59,NGVD29,43.164962,93.192703,1075.4
MDBI4,997.97,NAVD88,41.906935,93.757728,994.9
MDDI4,971.98,NAVD88,41.87788,93.751182,961.9
MDTI4,997.84,NAVD88,41.907037,93.750408,1002.4
MGOI4,810.47,NGVD29,41.805266,93.309374,823.8
MIRI4,879,NAVD88,42.066403,92.907903,830.5
MIWI4,853.1,NGVD29,42.065821,92.9077,860.6
MOLI4,800,NGVD29,40.692517,92.772418,833.3
MRBI4,971.79,NAVD88,42.936283,92.851475,947.2
MSPI4,1122.31,NAVD88,43.155786,93.220835,1117.3
MSWI4,1112.63,NAVD88,43.150827,93.20693,1109.9
MTCI4,831.37,NAVD88,41.600519,93.3653,820.7
MTWI4,849.44,NGVD29,42.008878,92.852421,860.3
MXII4,838.91,NAVD88,41.952123,93.405982,830.5
NHRI4,882.44,NGVD29,42.572,92.618278,891
NORI4,,,43.14268,93.00965,1037.2
NPVI4,943.97,NGVD29,42.315083,93.152056,952.1
NRSI4,1069.29,NAVD88,43.166203,93.038048,1055.5
NRWI4,788.45,NGVD29,41.457907,93.654968,801
NTWI4,1176.48,NGVD29,43.414125,93.220759,1187.4
OMUI4,731.37,NAVD88,41.288281,92.69654,720.3
OOAI4,685.5,NGVD29,41.356011,92.65645,699.9
SHRI4,885.34,NGVD29,42.711925,92.582966,890.3
OTMI4,622,NGVD29,41.010779,92.411489,634.7
OWBI4,1093.83,NAVD88,42.4553,93.2233,1089.8
OWSI4,1100.26,NAVD88,42.4125,93.2611,1092.7
PANI4,991.2,NGVD29,41.687209,94.371077,1000.6
PARI4,925.66,NAVD88,42.581216,92.73164,909.9
PELI4,0,NGVD29,41.3692,92.980622,706.7
PFLI4,942.75,NAVD88,42.84742,92.52211,934.5
PLEI4,794.75,NAVD88,41.551038,93.446148,783.8
PLHI4,785.73,NAVD88,41.568344,93.522422,830.5
PLKI4,0,NGVD29,41.7942,93.7295,920.2
PLMI4,836.48,NAVD88,41.599717,93.411843,820.3
PMDI4,,,42.166367,94.019954,1098.3
PNBI4,1058.83,NAVD88,41.7393,94.395211,1056.1
PNLI4,1000,NGVD29,41.695542,94.381633,1051.9
PRCI4,826.33,NGVD29,41.6008505,93.295985,832.8
PRMI4,913.7,NGVD29,40.800561,93.19243,917.4
PROI4,909.41,NGVD29,41.835433,94.132002,938.2
RABI4,847.92,NGVD29,40.821872,92.891254,869.2
RADI4,0,NGVD29,40.825011,92.892699,904.2
RDFI4,930.97,NAVD88,41.590149,94.20324,921.7
REDI4,888.88,NGVD29,41.589432,94.151346,900.4
RKFI4,960.2,NGVD29,43.005389,92.925583,969.8
RLFI4,742.36,NGVD29,42.805528,94.462474,1123.5
RNSI4,990.19,NAVD88,42.2171,93.583,980.2
ROAI4,,,41.293,92.685,771
ROWI4,1143.35,NGVD29,42.759944,93.621849,1158.1
RRDI4,600,NGVD29,41.360553,92.973256,706.2
RSSI4,762.4,NAVD88,41.574715,93.037189,830.5
RUNI4,700,NGVD29,41.4886016,93.3382647,749.8
SARI4,1209.55,NAVD88,42.457564,95.012886,1201.2
SAYI4,0,NGVD29,41.70361,93.68917,842.8
SCRI4,1146.03,NGVD29,42.35475,94.990333,1162
SDMI4,,,41.7,93.6875,817.5
SDTI4,787.42,NGVD29,41.680544,93.668275,800.1
SLAI4,,UNK,41.900523,93.698751,1035
8949C,,,29.97764,98.5008,0
SNCI4,1053.25,NAVD88,42.263424,93.815699,1050.8
SQCI4,785.96,NGVD29,41.65915557,93.2707616,796.9
SQTI4,1034.25,NAVD88,42.049135,93.751343,1033.9
SQUI4,1027.89,NAVD88,42.227029,93.815652,1020.7
SSCI4,1043.21,NAVD88,42.246787,93.796032,1050
SSFI4,,NGVD29,40.995,93.47638889,1068.2
SSQI4,1083.73,NAVD88,42.267459,93.892888,1079.7
STBI4,951.46,NGVD29,42.407228,93.072031,960.5
STCI4,885.34,NAVD88,42.150262,93.620495,980.8
STDI4,931.69,NAVD88,42.252349,93.996459,830.5
STRI4,894,NGVD29,42.25192,93.996898,905.6
SWNI4,699.24,NAVD88,41.4894,93.27825,772.5
TAMI4,794.34,NGVD29,41.952694,92.577059,808.9
TARI4,836.68,NAVD88,41.9646,92.6702,829.3
TMAI4,810.47,NAVD88,41.964256,92.63655,820.1
TMBI4,838.52,NAVD88,41.9529,92.6492,836.8
TOLI4,,NGVD29,42.000102,92.588611,833.6
TPLI4,986.42,NGVD29,42.836091,92.2574,999.9
TPTI4,,,41.945819,94.879431,1259.6
TRAI4,,,42.191457,92.455621,886.3
TRCI4,670.91,NGVD29,41.281391,92.861504,704.9
TROI4,684.15,NAVD88,40.78279,92.197807,671.7
UBMI4,,,41.644097,93.769035,972.2
UBNI4,,,41.631828,93.744863,870.1
UBWI4,,,41.626293,93.81339,877
URBI4,848.36,NAVD88,41.614686,93.72652,843.8
USOI4,790.68,NAVD88,40.888095,92.680712,779.5
VALI4,1219.95,NGVD29,42.03891,95.22707,1239.7
VANI4,869.82,NAVD88,41.534407,93.95032,850
VNDI4,785.15,NGVD29,41.53702778,93.2589722,789.8
VNMI4,841.16,NGVD29,41.533878,93.94995,851.8
WAEI4,857.48,NAVD88,42.498051,92.252549,863.1
WBCI4,989.57,NGVD29,42.432005,93.805647,1000.4
WCBI4,897.09,NGVD29,41.651667,93.833333,903
WCCI4,,NGVD29,41.68055556,93.87194444,982.6
WCDI4,,NGVD29,41.6525,93.89138889,1030.2
WCWI4,913.94,NAVD88,41.633309,93.833329,900.8
WDMI4,782.97,NGVD29,41.531712,93.781973,820.2
WLRI4,1043.31,NAVD88,41.501097,93.251632,762.5
WNDI4,838.55,NAVD88,41.6092,93.721,830.5
TEST4,10.67,NGVD of 1929,48.05,122.70611111111,11
TEST3,,,47.916666666667,122.58333333333,0
WRFI4,,,43.086667,93.023611,1014.1
WVLI4,900.4,NGVD29,42.73722,92.47009,909.6
WWDI4,864.98,NGVD29,41.80069,93.94061,888.4
123M4,,,42.583333333333,83.416666666667,1000
ADRM4,693.2,NGVD 1929,41.904167,83.980556,693
AHCM4,,,42.633333333333,83.224444444444,846.5
ALTM4,0,,42.916666666667,83.033333333333,824
ANNM4,744.81,NGVD 1929,42.2875,83.733333,745
ARNM4,,,41.916388888889,84.015833333333,760
AVOM4,711.31,,43.054444,82.734722,724.8
BHRM4,715.94,,42.545833,83.223611,726
BLIM4,667,NGVD 1929,41.833333,83.866667,690
BYRM4,0,,42.8252777777778,83.9419444444444,830
CASM4,,,43.584167,83.176111,0
CHSM4,604.4,NGVD 1929,43.183333,84.115278,604
CNBM4,0,,43.183333,83.366667,
COLM4,765,NGVD 1929,43.159444,83.350833,765
CSHM4,,,42.614444444444,83.026666666667,605
CSSM4,697.92,NGVD 1929,43.584167,83.176111,698
DAVM4,747.39,NGVD 1929,43.033611,83.581389,747
DETM4,584,NGVD 1929,42.372222,83.255556,584
DEXM4,850,,42.3,83.898611,867.9
DHEM4,602,,42.269444,83.289722,613
DLRM4,593.14,NGVD 1929,42.308333,-83.252777,580
DNDM4,636.4,NGVD 1929,41.956111,83.658611,657.5
DXTM4,837.11,NGVD 1929,42.3833333333333,83.9166666666667,837.1
ESXM4,571.037,,43.6155555555556,83.8455555555555,588
FGOM4,642,,43.1525,82.624167,655
FLSM4,727.05,NGVD 1929,42.987778,83.7325,727
FLTM4,678.8,NGVD 1929,43.038889,83.771667,679
FOSM4,600,,43.308333,83.953611,600
FRGM4,585.8,,43.254722,84.105556,586
FRMM4,805.79,NGVD 1929,43.044722222222,83.337222222222,825
FRNM4,583.96,NGVD 1929,43.327778,83.748056,624
FSRM4,577.71,NGVD 1929,42.577222,82.951389,578
FTCM4,764.36,NGVD 1929,42.975,83.635833,764
GACM4,600.95,NGVD 1929,42.348611,83.3125,600
GPEM4,616.26,,41.960556,83.531111,633
HMGM4,850,NGVD 1929,42.465278,83.8,850
